,TrapFactor,Station,Date,Latitude,Longitude,weekNumber,Tmax,Tmin,Tavg,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,DewPoint,Sunrise,Sunset,SevendaymedianTmp,ThreedaymedianTmp,SevendaymedianMinTmp,ThreedaymedianMinTmp,RelHumidity,V1_detailed,WnvPresent_detailed,RESTUANS_detailed,PIPENS_detailed,PIPIENS-RESTUANS_detailed,TERRITANS_detailed,SALINARIUS_detailed,ERRATICUS_detailed,TARSALIS_detailed
2680,T102,2,7/27/2009,41.750498,-87.605294,30,84,66,75,0.03,29.21,29.85,9.2,23,9.6,61,440,1917,73,75,66,66,61.777544009622254,31,0,1,1,1,0,0,0,0
2681,T102,2,7/29/2011,41.750498,-87.605294,30,86,74,80,0.36,29.34,29.96,3.5,4,5.6,69,442,1915,80,80,73,68,69.19708443215043,9,0,0,0,1,0,0,0,0
2682,T102,2,7/31/2009,41.750498,-87.605294,30,82,62,72,0.0,29.29,29.92,5.9,27,6.7,55,444,1913,69,69,62,62,55.091227971046706,23,0,1,1,1,0,0,0,0
2683,T102,2,7/6/2009,41.750498,-87.605294,27,85,63,74,0.0,29.2,29.84,4.2,30,5.5,54,423,1930,69,71,62,63,49.659407487470894,9,0,0,0,1,0,0,0,0
2684,T102,2,7/8/2013,41.750498,-87.605294,27,87,71,79,0.84,29.31,29.95,10.0,22,10.5,70,424,1929,77,79,66,73,73.98921543414879,16,0,1,0,0,0,0,0,0
2685,T102,2,8/1/2007,41.750498,-87.605294,31,91,69,80,0.0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70,56.19500657655519,18,0,1,1,1,0,0,0,0
2686,T102,2,8/1/2013,41.750498,-87.605294,30,82,61,72,0.0,29.29,29.95,6.2,29,7.1,54,445,1911,73,73,62,62,53.11966776632261,9,0,1,0,1,0,0,0,0
2687,T102,2,8/12/2011,41.750498,-87.605294,32,82,65,74,0.0,29.28,29.93,8.2,19,8.4,57,456,1858,70,74,62,65,55.370380068334434,2,0,0,0,1,0,0,0,0
2688,T102,2,8/13/2009,41.750498,-87.605294,32,86,63,75,0.0,29.44,30.09,2.0,16,4.0,55,457,1856,78,76,67,63,49.80730647655911,13,0,0,1,1,0,0,0,0
2689,T102,2,8/15/2007,41.750498,-87.605294,33,81,72,77,0.83,29.23,29.87,4.9,6,7.1,69,459,1854,71,72,65,67,76.37954483234944,33,0,0,1,1,0,0,0,0
2690,T102,2,8/15/2013,41.750498,-87.605294,32,74,57,66,0.0,29.47,30.13,4.5,22,5.0,50,459,1854,70,69,58,57,56.29924377769591,4,0,0,0,1,0,0,0,0
2691,T102,2,8/19/2011,41.750498,-87.605294,33,86,67,77,0.0,29.23,29.87,4.7,13,5.8,62,503,1848,73,74,66,67,59.88201402804045,1,0,0,0,1,0,0,0,0
2692,T102,2,8/2/2007,41.750498,-87.605294,31,91,73,82,0.0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73,58.4629559303616,24,0,1,1,1,0,0,0,0
2693,T102,2,8/22/2007,41.750498,-87.605294,34,90,70,80,0.88,29.29,29.93,5.1,21,8.4,70,506,1843,75,80,69,70,71.6029668387688,13,0,1,1,1,0,0,0,0
2694,T102,2,8/22/2013,41.750498,-87.605294,33,78,67,73,0.36,29.42,30.05,2.5,24,7.0,66,506,1843,73,73,64,64,78.72123950619469,14,0,0,1,1,0,0,0,0
2695,T102,2,8/25/2009,41.750498,-87.605294,34,82,61,72,0.0,29.39,30.04,8.3,21,8.6,61,510,1839,66,68,61,62,68.33135540319206,1,1,0,0,1,0,0,0,0
2696,T102,2,8/28/2007,41.750498,-87.605294,35,90,69,80,0.0,29.34,29.98,7.8,21,8.3,65,513,1834,68,78,60,69,60.26760290646864,20,0,0,1,1,0,0,0,0
2697,T102,2,8/29/2013,41.750498,-87.605294,34,87,69,78,0.0,29.36,30.0,4.2,10,4.6,65,514,1832,76,82,69,69,64.3602354171191,12,0,0,1,0,0,0,0,0
2698,T102,2,8/5/2011,41.750498,-87.605294,31,84,70,77,0.0,29.26,29.91,5.2,7,6.0,68,449,1907,77,79,70,72,73.8025121880607,3,0,1,1,0,0,0,0,0
2699,T102,2,8/7/2007,41.750498,-87.605294,32,92,73,83,0.06,29.11,29.74,6.3,24,8.8,73,451,1904,80,81,73,73,71.89951546063524,61,0,1,1,1,0,0,0,0
2700,T102,2,8/7/2009,41.750498,-87.605294,31,74,67,71,0.23,29.41,30.08,6.4,15,7.2,59,451,1904,79,79,70,68,65.83068248854447,2,0,1,0,1,0,0,0,0
2701,T102,2,8/8/2013,41.750498,-87.605294,31,79,69,74,0.0,29.33,29.96,10.5,5,10.8,55,452,1903,73,73,63,62,51.50253858578976,9,0,1,0,1,0,0,0,0
2702,T102,2,9/12/2007,41.750498,-87.605294,37,66,46,56,0.0,29.46,30.11,1.9,5,6.0,43,528,1809,56,64,46,50,61.61093846002645,2,0,0,1,1,0,0,0,0
2703,T102,2,9/12/2011,41.750498,-87.605294,37,86,64,75,0.0,29.24,29.9,9.2,23,9.3,59,528,1809,54,67,48,58,57.533389096468824,2,0,1,0,0,0,0,0,0
2704,T102,2,9/12/2013,41.750498,-87.605294,36,83,63,73,0.06,29.34,29.97,6.8,34,9.8,58,528,1809,60,61,54,54,59.36035569550202,16,1,0,1,1,0,0,0,0
2705,T102,2,9/14/2009,41.750498,-87.605294,37,84,59,72,0.0,29.4,30.05,1.1,13,2.7,56,530,1805,67,73,59,63,57.126939972459,5,0,0,1,1,0,0,0,0
2706,T102,2,9/17/2009,41.750498,-87.605294,37,71,54,63,0.0,29.51,30.17,4.5,8,5.4,51,533,1758,65,65,54,52,64.87706300814675,7,0,1,1,1,0,0,0,0
2707,T102,2,9/19/2007,41.750498,-87.605294,38,84,68,76,0.0,29.47,30.09,3.5,25,9.0,59,536,1755,70,70,63,63,55.64738458327223,1,0,0,0,1,0,0,0,0
2708,T102,2,9/19/2013,41.750498,-87.605294,37,84,70,77,0.0,29.21,29.87,7.8,16,10.0,66,536,1755,60,68,52,59,68.8762683364799,6,0,0,1,1,0,0,0,0
2709,T102,2,9/2/2011,41.750498,-87.605294,35,94,79,87,0.0,29.24,29.87,4.0,20,6.6,69,518,1826,67,79,60,71,55.21345546749487,3,0,0,1,1,0,0,0,0
2710,T102,2,9/23/2011,41.750498,-87.605294,38,62,48,55,0.02,29.38,30.05,4.1,36,6.4,46,540,1748,57,57,51,51,71.61961725473621,5,0,0,1,1,0,1,0,0
2711,T102,2,9/24/2007,41.750498,-87.605294,39,91,71,81,0.0,29.34,29.98,10.0,19,10.5,62,541,1746,63,75,55,67,52.50833622360448,18,0,0,1,1,0,0,0,0
2712,T102,2,9/25/2009,41.750498,-87.605294,38,70,60,65,0.02,29.44,30.11,5.4,11,6.3,57,542,1744,62,62,53,56,75.31445549860848,6,0,0,0,1,0,0,0,0
2713,T102,2,9/26/2013,41.750498,-87.605294,38,75,55,65,0.0,29.4,30.04,4.1,9,4.6,52,543,1742,69,67,55,55,62.76833126674746,4,0,1,1,1,0,0,0,0
2714,T102,2,9/30/2011,41.750498,-87.605294,39,58,47,53,0.17,29.37,30.0,15.4,34,16.3,42,547,1735,53,50,44,44,66.13832421692287,1,0,0,0,1,0,0,0,0
2715,T102,2,9/5/2007,41.750498,-87.605294,36,91,72,82,0.0,29.31,29.94,6.4,19,6.7,62,521,1821,78,79,71,73,50.828531099272766,3,0,0,1,1,0,0,0,0
2716,T102,2,9/6/2013,41.750498,-87.605294,35,85,62,74,0.0,29.44,30.11,4.3,17,6.0,55,522,1819,77,77,68,65,51.50253858578976,26,0,1,1,1,0,0,0,0
2717,T103,2,10/4/2007,41.702723999999996,-87.536497,40,83,56,70,0.0,29.39,30.03,4.6,17,5.9,56,552,1729,77,73,68,62,61.1421746910109,26,0,0,1,1,0,0,0,0
2718,T103,2,8/1/2007,41.702723999999996,-87.536497,31,91,69,80,0.0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70,56.19500657655519,510,1,1,1,1,1,0,0,0
2719,T103,2,8/15/2007,41.702723999999996,-87.536497,33,81,72,77,0.83,29.23,29.87,4.9,6,7.1,69,459,1854,71,72,65,67,76.37954483234944,417,0,0,1,1,1,1,0,0
2720,T103,2,8/17/2007,41.702723999999996,-87.536497,33,80,65,73,0.0,29.46,30.08,6.1,31,7.4,54,501,1851,66,65,62,60,51.35679010988393,50,0,0,1,0,0,0,0,0
2721,T103,2,8/2/2007,41.702723999999996,-87.536497,31,91,73,82,0.0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73,58.4629559303616,338,0,1,1,1,1,0,0,0
2722,T103,2,8/22/2007,41.702723999999996,-87.536497,34,90,70,80,0.88,29.29,29.93,5.1,21,8.4,70,506,1843,75,80,69,70,71.6029668387688,441,0,0,1,1,1,0,0,0
2723,T103,2,8/28/2007,41.702723999999996,-87.536497,35,90,69,80,0.0,29.34,29.98,7.8,21,8.3,65,513,1834,68,78,60,69,60.26760290646864,822,1,0,1,1,1,0,0,0
2724,T103,2,8/8/2007,41.702723999999996,-87.536497,32,87,74,81,0.09,29.18,29.81,1.5,4,6.4,72,452,1903,78,79,72,73,74.17406253908946,249,1,1,1,1,0,0,0,0
2725,T103,2,9/12/2007,41.702723999999996,-87.536497,37,66,46,56,0.0,29.46,30.11,1.9,5,6.0,43,528,1809,56,64,46,50,61.61093846002645,41,0,0,1,0,0,0,0,0
2726,T103,2,9/19/2007,41.702723999999996,-87.536497,38,84,68,76,0.0,29.47,30.09,3.5,25,9.0,59,536,1755,70,70,63,63,55.64738458327223,8,0,0,1,1,0,0,0,0
2727,T103,2,9/24/2007,41.702723999999996,-87.536497,39,91,71,81,0.0,29.34,29.98,10.0,19,10.5,62,541,1746,63,75,55,67,52.50833622360448,35,0,1,1,1,0,0,0,0
2728,T103,2,9/5/2007,41.702723999999996,-87.536497,36,91,72,82,0.0,29.31,29.94,6.4,19,6.7,62,521,1821,78,79,71,73,50.828531099272766,51,1,0,1,1,0,0,0,0
2729,T107,2,10/9/2007,41.729669,-87.582699,41,77,50,64,0.0,29.27,29.93,12.1,28,13.3,44,557,1720,51,51,47,47,48.15248272474801,4,0,0,1,1,0,0,0,0
2730,T107,2,7/25/2007,41.729669,-87.582699,30,83,70,77,0.0,29.35,29.99,6.4,23,7.0,60,438,1918,75,75,70,66,55.785085837923,3,0,0,1,1,0,0,0,0
2731,T107,2,8/1/2007,41.729669,-87.582699,31,91,69,80,0.0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70,56.19500657655519,3,0,0,1,1,0,0,0,0
2732,T107,2,8/15/2007,41.729669,-87.582699,33,81,72,77,0.83,29.23,29.87,4.9,6,7.1,69,459,1854,71,72,65,67,76.37954483234944,13,0,0,1,1,0,0,0,0
2733,T107,2,8/2/2007,41.729669,-87.582699,31,91,73,82,0.0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73,58.4629559303616,5,0,0,1,1,0,0,0,0
2734,T107,2,8/22/2007,41.729669,-87.582699,34,90,70,80,0.88,29.29,29.93,5.1,21,8.4,70,506,1843,75,80,69,70,71.6029668387688,7,1,0,1,1,0,0,0,0
2735,T107,2,8/28/2007,41.729669,-87.582699,35,90,69,80,0.0,29.34,29.98,7.8,21,8.3,65,513,1834,68,78,60,69,60.26760290646864,6,1,0,1,1,0,0,0,0
2736,T107,2,8/8/2007,41.729669,-87.582699,32,87,74,81,0.09,29.18,29.81,1.5,4,6.4,72,452,1903,78,79,72,73,74.17406253908946,19,0,0,1,1,0,0,0,0
2737,T107,2,9/12/2007,41.729669,-87.582699,37,66,46,56,0.0,29.46,30.11,1.9,5,6.0,43,528,1809,56,64,46,50,61.61093846002645,3,0,0,1,0,0,0,0,0
2738,T107,2,9/19/2007,41.729669,-87.582699,38,84,68,76,0.0,29.47,30.09,3.5,25,9.0,59,536,1755,70,70,63,63,55.64738458327223,2,0,0,1,0,0,0,0,0
2739,T107,2,9/24/2007,41.729669,-87.582699,39,91,71,81,0.0,29.34,29.98,10.0,19,10.5,62,541,1746,63,75,55,67,52.50833622360448,17,0,0,1,1,0,0,0,0
2740,T107,2,9/5/2007,41.729669,-87.582699,36,91,72,82,0.0,29.31,29.94,6.4,19,6.7,62,521,1821,78,79,71,73,50.828531099272766,4,0,0,1,1,0,0,0,0
2741,T114,2,10/4/2007,41.798697,-87.736812,40,83,56,70,0.0,29.39,30.03,4.6,17,5.9,56,552,1729,77,73,68,62,61.1421746910109,27,0,0,1,1,1,0,0,0
2742,T114,2,5/28/2009,41.798697,-87.736812,21,64,55,60,0.0,29.11,29.75,6.8,29,8.3,51,421,1916,62,62,50,55,72.137331284171,2,0,1,0,0,0,0,0,0
2743,T114,2,6/14/2013,41.798697,-87.736812,23,76,57,67,0.0,29.4,30.04,6.0,5,7.8,50,416,1928,74,69,61,58,54.3838618372742,12,0,0,0,1,0,0,0,0
2744,T114,2,6/17/2011,41.798697,-87.736812,24,82,64,73,0.0,29.18,29.81,5.3,7,6.2,60,416,1929,73,73,64,63,63.75884189409329,60,0,1,0,1,0,0,0,0
2745,T114,2,6/19/2009,41.798697,-87.736812,24,88,66,77,0.87,29.03,29.68,6.3,18,10.5,68,416,1930,79,78,69,68,73.8025121880607,3,0,1,1,0,0,0,0,0
2746,T114,2,6/2/2009,41.798697,-87.736812,22,61,50,56,0.06,29.42,30.07,8.3,3,9.2,47,419,1920,56,54,47,47,71.72422019136161,3,0,1,0,1,0,0,0,0
2747,T114,2,6/21/2013,41.798697,-87.736812,24,85,70,78,0.11,29.39,30.04,7.6,19,9.6,63,416,1930,77,77,68,70,60.01107855818599,90,0,1,0,1,0,0,0,0
2748,T114,2,6/24/2011,41.798697,-87.736812,25,68,60,64,0.0,29.13,29.76,8.5,29,8.7,55,417,1931,70,69,61,60,72.54211374670008,39,0,1,0,1,0,0,0,0
2749,T114,2,6/26/2009,41.798697,-87.736812,25,86,72,79,0.0,29.2,29.83,6.4,4,8.0,61,418,1931,76,79,66,67,54.11135105682001,5,0,1,0,0,0,0,0,0
2750,T114,2,6/27/2013,41.798697,-87.736812,25,91,66,79,0.59,29.08,29.71,6.1,29,6.8,65,418,1931,70,76,64,67,62.2760878775776,9,0,1,0,1,0,0,0,0
2751,T114,2,6/30/2011,41.798697,-87.736812,26,89,66,78,0.03,29.34,29.99,9.2,16,10.6,61,419,1931,80,80,70,70,55.92225541850748,135,0,1,0,1,1,0,0,0
2752,T114,2,6/5/2009,41.798697,-87.736812,22,80,47,64,0.0,29.23,29.91,6.3,25,7.2,43,417,1923,64,61,52,51,46.34538974472218,2,0,0,1,1,0,0,0,0
2753,T114,2,7/10/2009,41.798697,-87.736812,27,84,67,76,0.12,29.41,30.04,3.6,21,4.6,65,425,1929,72,76,63,67,68.76831510279386,17,0,1,1,1,0,0,0,0
2754,T114,2,7/11/2007,41.798697,-87.736812,28,77,63,70,0.0,29.28,29.92,9.1,30,11.2,51,426,1928,70,70,61,61,50.916423485910975,6,0,1,0,1,0,0,0,0
2755,T114,2,7/11/2011,41.798697,-87.736812,28,90,70,80,0.13,29.18,29.81,5.3,24,8.0,70,426,1928,74,80,66,70,71.6029668387688,130,0,1,1,1,0,0,0,0
2756,T114,2,7/12/2013,41.798697,-87.736812,27,82,60,71,0.0,29.44,30.09,4.1,8,5.4,54,427,1928,80,73,71,62,54.95084226417701,47,0,1,0,1,0,0,0,0
2757,T114,2,7/15/2011,41.798697,-87.736812,28,86,71,79,0.0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71,52.22353196842017,420,0,1,0,1,0,0,0,0
2758,T114,2,7/17/2009,41.798697,-87.736812,28,70,58,64,0.0,29.21,29.86,10.1,29,10.4,52,431,1925,66,65,58,58,64.99819801604751,6,0,1,1,1,0,0,0,0
2759,T114,2,7/19/2007,41.798697,-87.736812,29,82,63,73,0.01,29.26,29.88,7.7,36,14.4,62,433,1923,68,68,58,62,68.44137294700022,7,0,0,0,1,0,0,0,0
2760,T114,2,7/19/2013,41.798697,-87.736812,28,97,75,86,0.0,29.17,29.82,13.4,24,13.9,69,433,1923,80,80,72,72,57.000683314065704,22,0,1,0,1,0,0,0,0
2761,T114,2,7/24/2009,41.798697,-87.736812,29,83,62,73,0.19,29.14,29.82,8.7,23,9.6,60,437,1919,74,74,64,66,63.75884189409329,5,0,1,1,1,0,0,0,0
2762,T114,2,7/25/2011,41.798697,-87.736812,30,90,73,82,0.01,29.25,29.89,2.1,35,6.1,67,438,1918,80,79,72,72,60.52200223913138,215,0,1,1,1,0,0,0,0
2763,T114,2,7/25/2013,41.798697,-87.736812,29,81,58,70,0.0,29.39,30.05,2.7,23,3.9,52,438,1918,63,70,57,62,52.83156593782089,24,0,1,0,1,0,0,0,0
2764,T114,2,7/27/2007,41.798697,-87.736812,30,83,70,77,0.04,29.16,29.8,1.2,36,8.1,67,440,1917,76,75,66,70,71.30206812410943,4,0,0,0,1,0,0,0,0
2765,T114,2,7/29/2011,41.798697,-87.736812,30,86,74,80,0.36,29.34,29.96,3.5,4,5.6,69,442,1915,80,80,73,68,69.19708443215043,13,0,1,1,1,0,0,0,0
2766,T114,2,7/31/2009,41.798697,-87.736812,30,82,62,72,0.0,29.29,29.92,5.9,27,6.7,55,444,1913,69,69,62,62,55.091227971046706,9,0,0,1,1,0,0,0,0
2767,T114,2,7/6/2009,41.798697,-87.736812,27,85,63,74,0.0,29.2,29.84,4.2,30,5.5,54,423,1930,69,71,62,63,49.659407487470894,4,0,0,0,1,0,0,0,0
2768,T114,2,7/8/2013,41.798697,-87.736812,27,87,71,79,0.84,29.31,29.95,10.0,22,10.5,70,424,1929,77,79,66,73,73.98921543414879,3,0,1,0,0,0,0,0,0
2769,T114,2,8/1/2007,41.798697,-87.736812,31,91,69,80,0.0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70,56.19500657655519,62,0,1,1,1,1,0,0,0
2770,T114,2,8/1/2013,41.798697,-87.736812,30,82,61,72,0.0,29.29,29.95,6.2,29,7.1,54,445,1911,73,73,62,62,53.11966776632261,12,0,1,1,1,0,0,0,0
2771,T114,2,8/12/2011,41.798697,-87.736812,32,82,65,74,0.0,29.28,29.93,8.2,19,8.4,57,456,1858,70,74,62,65,55.370380068334434,51,0,1,1,1,1,0,0,0
2772,T114,2,8/13/2009,41.798697,-87.736812,32,86,63,75,0.0,29.44,30.09,2.0,16,4.0,55,457,1856,78,76,67,63,49.80730647655911,10,0,1,1,1,0,0,0,0
2773,T114,2,8/15/2007,41.798697,-87.736812,33,81,72,77,0.83,29.23,29.87,4.9,6,7.1,69,459,1854,71,72,65,67,76.37954483234944,98,1,1,1,1,0,0,0,0
2774,T114,2,8/15/2013,41.798697,-87.736812,32,74,57,66,0.0,29.47,30.13,4.5,22,5.0,50,459,1854,70,69,58,57,56.29924377769591,57,0,1,1,1,0,0,0,0
2775,T114,2,8/19/2011,41.798697,-87.736812,33,86,67,77,0.0,29.23,29.87,4.7,13,5.8,62,503,1848,73,74,66,67,59.88201402804045,37,0,1,0,1,0,0,0,0
2776,T114,2,8/21/2007,41.798697,-87.736812,34,85,69,77,0.01,29.26,29.89,3.5,17,6.0,70,505,1845,78,80,69,69,79.0351509846267,12,2,1,1,1,0,0,0,0
2777,T114,2,8/22/2013,41.798697,-87.736812,33,78,67,73,0.36,29.42,30.05,2.5,24,7.0,66,506,1843,73,73,64,64,78.72123950619469,19,0,1,1,1,0,0,0,0
2778,T114,2,8/24/2007,41.798697,-87.736812,34,81,69,75,0.2,29.16,29.81,5.5,25,7.3,67,509,1840,71,72,63,65,76.20658896526173,11,0,0,1,1,1,0,0,0
2779,T114,2,8/25/2009,41.798697,-87.736812,34,82,61,72,0.0,29.39,30.04,8.3,21,8.6,61,510,1839,66,68,61,62,68.33135540319206,1,0,0,0,1,0,0,0,0
2780,T114,2,8/26/2011,41.798697,-87.736812,34,83,61,72,0.0,29.32,29.97,1.2,20,3.4,58,511,1837,70,73,61,64,61.397964442270506,61,1,1,0,1,0,0,0,0
2781,T114,2,8/29/2013,41.798697,-87.736812,34,87,69,78,0.0,29.36,30.0,4.2,10,4.6,65,514,1832,76,82,69,69,64.3602354171191,13,1,0,1,0,0,0,0,0
2782,T114,2,8/5/2011,41.798697,-87.736812,31,84,70,77,0.0,29.26,29.91,5.2,7,6.0,68,449,1907,77,79,70,72,73.8025121880607,17,0,1,1,1,0,0,0,0
2783,T114,2,8/7/2007,41.798697,-87.736812,32,92,73,83,0.06,29.11,29.74,6.3,24,8.8,73,451,1904,80,81,73,73,71.89951546063524,21,0,0,0,1,0,0,0,0
2784,T114,2,8/7/2009,41.798697,-87.736812,31,74,67,71,0.23,29.41,30.08,6.4,15,7.2,59,451,1904,79,79,70,68,65.83068248854447,1,0,0,0,1,0,0,0,0
2785,T114,2,8/8/2013,41.798697,-87.736812,31,79,69,74,0.0,29.33,29.96,10.5,5,10.8,55,452,1903,73,73,63,62,51.50253858578976,39,0,1,1,1,0,0,0,0
2786,T114,2,9/12/2007,41.798697,-87.736812,37,66,46,56,0.0,29.46,30.11,1.9,5,6.0,43,528,1809,56,64,46,50,61.61093846002645,14,1,0,1,1,0,0,0,0
2787,T114,2,9/12/2011,41.798697,-87.736812,37,86,64,75,0.0,29.24,29.9,9.2,23,9.3,59,528,1809,54,67,48,58,57.533389096468824,23,0,1,1,1,0,0,0,0
2788,T114,2,9/12/2013,41.798697,-87.736812,36,83,63,73,0.06,29.34,29.97,6.8,34,9.8,58,528,1809,60,61,54,54,59.36035569550202,23,1,0,0,1,0,0,0,0
2789,T114,2,9/14/2009,41.798697,-87.736812,37,84,59,72,0.0,29.4,30.05,1.1,13,2.7,56,530,1805,67,73,59,63,57.126939972459,14,0,1,0,1,0,0,0,0
2790,T114,2,9/16/2011,41.798697,-87.736812,37,59,48,54,0.0,29.65,30.33,2.6,13,3.7,38,532,1760,61,59,54,50,54.58319207123542,47,1,1,1,1,0,0,0,0
2791,T114,2,9/17/2009,41.798697,-87.736812,37,71,54,63,0.0,29.51,30.17,4.5,8,5.4,51,533,1758,65,65,54,52,64.87706300814675,5,0,0,0,1,0,0,0,0
2792,T114,2,9/19/2007,41.798697,-87.736812,38,84,68,76,0.0,29.47,30.09,3.5,25,9.0,59,536,1755,70,70,63,63,55.64738458327223,7,0,0,1,0,0,0,0,0
2793,T114,2,9/19/2013,41.798697,-87.736812,37,84,70,77,0.0,29.21,29.87,7.8,16,10.0,66,536,1755,60,68,52,59,68.8762683364799,9,0,0,0,1,0,0,0,0
2794,T114,2,9/23/2011,41.798697,-87.736812,38,62,48,55,0.02,29.38,30.05,4.1,36,6.4,46,540,1748,57,57,51,51,71.61961725473621,65,0,1,0,1,0,0,0,0
2795,T114,2,9/25/2009,41.798697,-87.736812,38,70,60,65,0.02,29.44,30.11,5.4,11,6.3,57,542,1744,62,62,53,56,75.31445549860848,1,0,0,0,1,0,0,0,0
2796,T114,2,9/26/2013,41.798697,-87.736812,38,75,55,65,0.0,29.4,30.04,4.1,9,4.6,52,543,1742,69,67,55,55,62.76833126674746,4,0,0,1,1,0,0,0,0
2797,T114,2,9/3/2009,41.798697,-87.736812,35,75,57,66,0.0,29.48,30.14,5.2,6,5.9,55,519,1824,67,66,57,57,67.66016472401645,4,0,1,0,1,0,0,0,0
2798,T114,2,9/5/2007,41.798697,-87.736812,36,91,72,82,0.0,29.31,29.94,6.4,19,6.7,62,521,1821,78,79,71,73,50.828531099272766,15,0,1,1,1,0,0,0,0
2799,T114,2,9/6/2013,41.798697,-87.736812,35,85,62,74,0.0,29.44,30.11,4.3,17,6.0,55,522,1819,77,77,68,65,51.50253858578976,89,1,0,1,1,0,0,0,0
2800,T115,2,10/1/2009,41.673408,-87.599862,39,59,44,52,0.59,29.18,29.9,8.8,13,8.7,46,548,1734,52,52,47,47,79.93203780980954,5,0,0,0,1,0,0,0,0
2801,T115,2,10/9/2007,41.673408,-87.599862,41,77,50,64,0.0,29.27,29.93,12.1,28,13.3,44,557,1720,51,51,47,47,48.15248272474801,159,0,0,1,1,0,0,0,0
2802,T115,2,5/28/2009,41.673408,-87.599862,21,64,55,60,0.0,29.11,29.75,6.8,29,8.3,51,421,1916,62,62,50,55,72.137331284171,4,0,1,1,1,0,0,0,0
2803,T115,2,6/10/2011,41.673408,-87.599862,23,71,51,61,0.44,29.26,29.92,6.1,1,7.5,56,416,1926,59,59,52,52,83.60281986999829,2,0,0,0,1,0,0,0,0
2804,T115,2,6/14/2013,41.673408,-87.599862,23,76,57,67,0.0,29.4,30.04,6.0,5,7.8,50,416,1928,74,69,61,58,54.3838618372742,65,0,1,0,1,0,0,0,0
2805,T115,2,6/15/2009,41.673408,-87.599862,24,81,57,69,0.0,29.34,29.99,7.4,9,7.7,49,416,1928,68,68,61,59,48.91231522715638,30,0,1,1,1,0,0,0,0
2806,T115,2,6/17/2011,41.673408,-87.599862,24,82,64,73,0.0,29.18,29.81,5.3,7,6.2,60,416,1929,73,73,64,63,63.75884189409329,39,0,1,1,1,0,0,0,0
2807,T115,2,6/19/2009,41.673408,-87.599862,24,88,66,77,0.87,29.03,29.68,6.3,18,10.5,68,416,1930,79,78,69,68,73.8025121880607,6,0,1,0,1,0,0,0,0
2808,T115,2,6/2/2009,41.673408,-87.599862,22,61,50,56,0.06,29.42,30.07,8.3,3,9.2,47,419,1920,56,54,47,47,71.72422019136161,21,0,1,1,1,0,0,0,0
2809,T115,2,6/21/2013,41.673408,-87.599862,24,85,70,78,0.11,29.39,30.04,7.6,19,9.6,63,416,1930,77,77,68,70,60.01107855818599,11,0,1,0,1,0,0,0,0
2810,T115,2,6/24/2011,41.673408,-87.599862,25,68,60,64,0.0,29.13,29.76,8.5,29,8.7,55,417,1931,70,69,61,60,72.54211374670008,76,0,1,0,1,0,0,0,0
2811,T115,2,6/26/2009,41.673408,-87.599862,25,86,72,79,0.0,29.2,29.83,6.4,4,8.0,61,418,1931,76,79,66,67,54.11135105682001,6,0,1,1,1,0,0,0,0
2812,T115,2,6/28/2013,41.673408,-87.599862,25,83,68,76,0.16,28.97,29.62,9.0,29,9.8,60,419,1931,68,68,64,64,57.667789107835034,57,0,1,0,1,0,0,0,0
2813,T115,2,6/30/2011,41.673408,-87.599862,26,89,66,78,0.03,29.34,29.99,9.2,16,10.6,61,419,1931,80,80,70,70,55.92225541850748,140,0,1,0,1,0,1,0,0
2814,T115,2,6/5/2009,41.673408,-87.599862,22,80,47,64,0.0,29.23,29.91,6.3,25,7.2,43,417,1923,64,61,52,51,46.34538974472218,2,0,0,0,1,0,0,0,0
2815,T115,2,6/7/2013,41.673408,-87.599862,22,68,54,61,0.0,29.26,29.92,8.8,2,9.2,44,417,1924,68,62,55,50,53.51689345100418,1,0,1,0,0,0,0,0,0
2816,T115,2,7/11/2011,41.673408,-87.599862,28,90,70,80,0.13,29.18,29.81,5.3,24,8.0,70,426,1928,74,80,66,70,71.6029668387688,123,0,1,0,1,0,0,0,0
2817,T115,2,7/12/2013,41.673408,-87.599862,27,82,60,71,0.0,29.44,30.09,4.1,8,5.4,54,427,1928,80,73,71,62,54.95084226417701,263,0,1,0,1,0,0,0,0
2818,T115,2,7/13/2009,41.673408,-87.599862,28,78,66,72,0.0,29.41,30.05,5.8,7,7.4,48,428,1927,72,71,65,60,42.54287617924819,269,0,1,1,1,0,0,0,0
2819,T115,2,7/15/2011,41.673408,-87.599862,28,86,71,79,0.0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71,52.22353196842017,308,0,1,0,1,0,1,0,0
2820,T115,2,7/17/2009,41.673408,-87.599862,28,70,58,64,0.0,29.21,29.86,10.1,29,10.4,52,431,1925,66,65,58,58,64.99819801604751,3,0,0,0,1,0,0,0,0
